"No.","Time","Source","Destination","Protocol","Length","Info"
"59","0.952587038","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=23791 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 67]"
"60","0.952649856","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=26695 Win=65535 Len=0"
"61","0.954714226","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=26695 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 67]"
"62","0.954873774","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=29599 Win=65535 Len=0"
"63","0.957173353","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=29599 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 67]"
"64","0.957330764","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=32503 Win=65535 Len=0"
"65","0.958652727","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=32503 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 67]"
"66","0.958721697","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=35407 Win=65535 Len=0"
"67","0.961786713","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[3]"
"68","0.961866205","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=38311 Win=65535 Len=0"
"69","0.963842591","23.56.225.242","192.168.129.132","HTTP2","2958","DATA[3] (text/css), HEADERS[5]: 200 OK"
"70","0.963904945","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=41215 Win=65535 Len=0"
"71","0.968219593","23.56.225.242","192.168.129.132","HTTP2","2958","DATA[5] (PNG), HEADERS[9]: 200 OK"
"72","0.968266095","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=44119 Win=65535 Len=0"
"73","0.969175127","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=44119 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 77]"
"74","0.969305333","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=47023 Win=65535 Len=0"
"75","0.969966411","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=47023 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 77]"
"76","0.970034081","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=49927 Win=65535 Len=0"
"77","0.972861534","23.56.225.242","192.168.129.132","HTTP2","2958","DATA[9] (PNG), HEADERS[7]: 200 OK"
"78","0.972935062","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=52831 Win=65535 Len=0"
"79","0.975104517","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=52831 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 87]"
"80","0.975274273","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=55735 Win=65535 Len=0"
"81","0.977638918","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=55735 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 87]"
"82","0.977696143","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=58639 Win=65535 Len=0"
"83","0.979132958","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=58639 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 87]"
"84","0.979240316","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=61543 Win=65535 Len=0"
"85","0.981392464","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=61543 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 87]"
"86","0.981461805","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=64447 Win=65535 Len=0"
"87","0.985046580","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[7]"
"88","0.985129693","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=67351 Win=65535 Len=0"
"89","0.994592813","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=67351 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 99]"
"90","0.994756333","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=70255 Win=65535 Len=0"
"91","0.995083128","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=70255 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 99]"
"92","0.995196058","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=73159 Win=65535 Len=0"
"93","0.999596891","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=73159 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 99]"
"94","0.999597059","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=76063 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 99]"
"95","0.999734773","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=76063 Win=65535 Len=0"
"96","0.999891055","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=78967 Win=65535 Len=0"
"97","1.002354859","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=78967 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 99]"
"98","1.002473039","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=81871 Win=65535 Len=0"
"99","1.008633148","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[7]"
"100","1.008633375","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=87679 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 109]"
"101","1.008727237","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=87679 Win=65535 Len=0"
"102","1.008826149","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=90583 Win=65535 Len=0"
"103","1.012373526","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=90583 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 109]"
"104","1.012468538","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=93487 Win=65535 Len=0"
"105","1.013291968","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=93487 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 109]"
"106","1.013370220","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=96391 Win=65535 Len=0"
"107","1.015913566","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=96391 Ack=3928 Win=64240 Len=2904 [TCP PDU reassembled in 109]"
"108","1.015996678","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=99295 Win=65535 Len=0"
"109","1.018233541","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[7]"
"110","1.018281670","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=102199 Win=65535 Len=0"
"111","1.022281981","23.56.225.242","192.168.129.132","HTTP2","2220","DATA[7] (application/x-javascript)"
"112","1.022390825","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=3928 Ack=104365 Win=65535 Len=0"
"113","1.230643741","192.168.129.132","23.56.225.242","HTTP2","162","HEADERS[11]: GET /mako-vod/_next/static/media/vChecked.8673d80f.png"
"114","1.230905665","192.168.129.132","23.56.225.242","HTTP2","167","HEADERS[13]: GET /mako-vod/_next/static/chunks/webpack-e8a3675f58ffd38e.js"
"115","1.231328480","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=4036 Win=64240 Len=0"
"116","1.231328922","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=4149 Win=64240 Len=0"
"117","1.231378189","192.168.129.132","23.56.225.242","HTTP2","723","HEADERS[25]: GET /mako-vod/_next/static/chunks/524-7f18b27bbaeb3ab7.js"
"118","1.231546955","192.168.129.132","23.56.225.242","HTTP2","163","HEADERS[27]: GET /mako-vod/_next/static/chunks/165-025c23538ec6d36f.js"
"119","1.231856950","192.168.129.132","23.56.225.242","HTTP2","192","HEADERS[29]: GET /mako-vod/_next/static/chunks/pages/%5Bmako_vod_channel%5D/%5Bprogram%5D-ed7758ab8faf74fd.js"
"120","1.231885021","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=4818 Win=64240 Len=0"
"121","1.231885607","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=4927 Win=64240 Len=0"
"122","1.232041221","192.168.129.132","23.56.225.242","HTTP2","260","HEADERS[33]: GET /mako-vod/_next/static/6.1.0/_ssgManifest.js"
"123","1.232318143","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=5065 Win=64240 Len=0"
"124","1.232318425","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=5271 Win=64240 Len=0"
"125","1.232455307","192.168.129.132","23.56.225.242","HTTP2","162","HEADERS[35]: GET /18f5227b-e27b-445a-a53f-f845fbe69b40/stormcaster.js"
"126","1.232823929","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=104365 Ack=5379 Win=64240 Len=0"
"127","1.276105931","23.56.225.242","192.168.129.132","HTTP2","1721","DATA[11] (PNG)"
"128","1.276140833","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5379 Ack=106032 Win=65535 Len=0"
"129","1.316688748","192.168.129.132","23.56.225.242","HTTP2","164","HEADERS[37]: GET /mako-vod/_next/static/media/profile.a12fdafa.png"
"130","1.317386427","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=106032 Ack=5489 Win=64240 Len=0"
"131","1.317521620","192.168.129.132","23.56.225.242","HTTP2","142","HEADERS[39]: GET /images/svg/12plus/prev_arrow.svg"
"132","1.317970886","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=106032 Ack=5577 Win=64240 Len=0"
"133","1.318007429","192.168.129.132","23.56.225.242","HTTP2","142","HEADERS[41]: GET /images/svg/12plus/next_arrow.svg"
"134","1.318497975","23.56.225.242","192.168.129.132","TCP","60","443  >  44326 [ACK] Seq=106032 Ack=5665 Win=64240 Len=0"
"135","1.321635968","23.56.225.242","192.168.129.132","HTTP2","2204","DATA[13]"
"136","1.321671563","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=108182 Win=65535 Len=0"
"137","1.322467178","23.56.225.242","192.168.129.132","HTTP2","2958","HEADERS[15]: 200 OK"
"138","1.322508541","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=111086 Win=65535 Len=0"
"139","1.322781570","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=111086 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 145]"
"140","1.322806604","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=113990 Win=65535 Len=0"
"141","1.323656317","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=113990 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 145]"
"142","1.323694773","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=116894 Win=65535 Len=0"
"143","1.324862572","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=116894 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 145]"
"144","1.324902418","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=119798 Win=65535 Len=0"
"145","1.326758797","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[15]"
"146","1.326797808","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=125606 Win=65535 Len=0"
"147","1.328656121","23.56.225.242","192.168.129.132","TCP","5862","443  >  44326 [PSH, ACK] Seq=125606 Ack=5665 Win=64240 Len=5808 [TCP PDU reassembled in 155]"
"148","1.328701350","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=131414 Win=65535 Len=0"
"149","1.329296794","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=131414 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 155]"
"150","1.329337428","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=134318 Win=65535 Len=0"
"151","1.330263370","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=134318 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 155]"
"152","1.330303495","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=137222 Win=65535 Len=0"
"153","1.330623540","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=137222 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 155]"
"154","1.330658352","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=140126 Win=65535 Len=0"
"155","1.332872380","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[15]"
"156","1.332917618","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=145934 Win=65535 Len=0"
"157","1.333721911","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=145934 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 165]"
"158","1.333758112","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=148838 Win=65535 Len=0"
"159","1.334897726","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=148838 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 165]"
"160","1.334924849","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=151742 Win=65535 Len=0"
"161","1.335829511","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=151742 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 165]"
"162","1.335881256","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=154646 Win=65535 Len=0"
"163","1.336894880","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=154646 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 165]"
"164","1.336932561","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=157550 Win=65535 Len=0"
"165","1.337485949","23.56.225.242","192.168.129.132","TLSv1.3","2958","HEADERS[17]: 200 OK"
"166","1.337515019","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=160454 Win=65535 Len=0"
"167","1.338523156","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=160454 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 175]"
"168","1.338573526","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=163358 Win=65535 Len=0"
"169","1.339358967","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=163358 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 175]"
"170","1.339409363","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=166262 Win=65535 Len=0"
"171","1.340969015","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=166262 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 175]"
"172","1.340969190","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=169166 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 175]"
"173","1.341030755","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=169166 Win=65535 Len=0"
"174","1.341194681","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=172070 Win=65535 Len=0"
"175","1.341728398","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[17]"
"176","1.341764109","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=174974 Win=65535 Len=0"
"177","1.343136870","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=174974 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 187]"
"178","1.343164621","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=177878 Win=65535 Len=0"
"179","1.344374720","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=177878 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 187]"
"180","1.344427491","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=180782 Win=65535 Len=0"
"181","1.345419441","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=180782 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 187]"
"182","1.345420243","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=183686 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 187]"
"183","1.345483434","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=183686 Win=65535 Len=0"
"184","1.345655530","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=186590 Win=65535 Len=0"
"185","1.346160022","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=186590 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 187]"
"186","1.346200350","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=189494 Win=65535 Len=0"
"187","1.347367593","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[17]"
"188","1.347400444","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=192398 Win=65535 Len=0"
"189","1.348545897","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=192398 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 191]"
"190","1.348601739","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=195302 Win=65535 Len=0"
"191","1.349423200","23.56.225.242","192.168.129.132","HTTP2","2958","DATA[17], HEADERS[21]: 200 OK"
"192","1.349475628","192.168.129.132","23.56.225.242","TCP","54","44326  >  443 [ACK] Seq=5665 Ack=198206 Win=65535 Len=0"
"193","1.350306310","23.56.225.242","192.168.129.132","TCP","2958","443  >  44326 [PSH, ACK] Seq=198206 Ack=5665 Win=64240 Len=2904 [TCP PDU reassembled in 201]"
